date,airport_arrivals,airport_arrivals_lag1,cruise_ship_flag,ships_in_port_count,cruise_passenger_estimate,bank_holiday_flag,aviva_event_flag,croke_park_event_flag,nearby_venue_event_flag,city_event_flag,event_impact_score,event_names,school_holiday_flag,college_term_flag,payday_period_flag,days_from_payday,st_patricks_week_flag,bloomsday_flag,bloomsday_week_flag,summer_tourism_flag,christmas_market_flag,new_years_eve_flag,new_years_day_flag,major_sports_event_flag
2025-12-18,101923,101923,0,0,0,0,0,0,0,0,0.0,,0,0,0,13,0,0,0,0,1,0,0,0
2025-12-19,101923,101923,0,0,0,0,0,0,0,0,0.0,,0,0,0,14,0,0,0,0,1,0,0,0
2025-12-20,101923,101923,0,0,0,0,0,0,0,0,0.0,,0,0,0,15,0,0,0,0,1,0,0,0
2025-12-21,101923,101923,0,0,0,0,0,0,0,0,0.0,,0,0,0,16,0,0,0,0,1,0,0,0
2025-12-22,101923,101923,0,0,0,0,0,0,0,0,0.0,,0,0,0,17,0,0,0,0,1,0,0,0
2025-12-23,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,0,18,0,0,0,0,1,0,0,0
2025-12-24,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,0,19,0,0,0,0,0,0,0,0
2025-12-25,101923,101923,0,0,0,1,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,0,0,0,0
2025-12-26,101923,101923,0,0,0,1,0,0,0,0,0.0,,1,0,1,1,0,0,0,0,0,0,0,0
2025-12-27,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,0,0,0,0,0
2025-12-28,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,1,3,0,0,0,0,0,0,0,0
2025-12-29,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,0,0,0,0,0
2025-12-30,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,1,5,0,0,0,0,0,0,0,0
2025-12-31,101923,101923,0,0,0,0,0,0,0,0,0.0,,1,0,1,6,0,0,0,0,0,1,0,0
2026-01-01,104600,101923,0,0,0,1,0,0,0,0,0.0,,1,0,1,-4,0,0,0,0,0,0,1,0
2026-01-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,0,0,0,0,0
2026-01-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,-2,0,0,0,0,0,0,0,0
2026-01-04,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,-1,0,0,0,0,0,0,0,0
2026-01-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,0,0,0,0
2026-01-06,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,0,1,0,0,0,0,0,0,0,0
2026-01-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,2,0,0,0,0,0,0,0,0
2026-01-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0
2026-01-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,4,0,0,0,0,0,0,0,0
2026-01-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,5,0,0,0,0,0,0,0,0
2026-01-11,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,6,0,0,0,0,0,0,0,0
2026-01-12,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,7,0,0,0,0,0,0,0,0
2026-01-13,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,8,0,0,0,0,0,0,0,0
2026-01-14,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,9,0,0,0,0,0,0,0,0
2026-01-15,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2026-01-16,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2026-01-17,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2026-01-18,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2026-01-19,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2026-01-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2026-01-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2026-01-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2026-01-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2026-01-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2026-01-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-01-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2026-01-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2026-01-28,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2026-01-29,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2026-01-30,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,0,0,0,0
2026-01-31,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,6,0,0,0,0,0,0,0,0
2026-02-01,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2026-02-02,104600,104600,0,0,0,1,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2026-02-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2026-02-04,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2026-02-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-02-06,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2026-02-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2026-02-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2026-02-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2026-02-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2026-02-11,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2026-02-12,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2026-02-13,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2026-02-14,104600,104600,0,0,0,0,1,0,0,1,4.0,Ireland vs Italy (Six Nations),0,1,0,9,0,0,0,0,0,0,0,1
2026-02-15,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2026-02-16,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,11,0,0,0,0,0,0,0,0
2026-02-17,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,12,0,0,0,0,0,0,0,0
2026-02-18,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,13,0,0,0,0,0,0,0,0
2026-02-19,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,14,0,0,0,0,0,0,0,0
2026-02-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,15,0,0,0,0,0,0,0,0
2026-02-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2026-02-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2026-02-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2026-02-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2026-02-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-02-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2026-02-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2026-02-28,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2026-03-01,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2026-03-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2026-03-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2026-03-04,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2026-03-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-03-06,104600,104600,0,0,0,0,1,0,0,1,4.0,Ireland vs Wales (Six Nations),0,1,0,1,0,0,0,0,0,0,0,1
2026-03-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2026-03-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2026-03-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2026-03-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2026-03-11,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2026-03-12,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2026-03-13,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,1,0,0,0,0,0,0,0
2026-03-14,104600,104600,0,0,0,0,1,0,0,1,4.0,Ireland vs Scotland (Six Nations),0,1,0,9,1,0,0,0,0,0,0,1
2026-03-15,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,1,0,0,0,0,0,0,0
2026-03-16,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,1,0,0,0,0,0,0,0
2026-03-17,104600,104600,0,0,0,1,0,0,0,0,0.0,,0,1,0,12,1,0,0,0,0,0,0,0
2026-03-18,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2026-03-19,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2026-03-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2026-03-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2026-03-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2026-03-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2026-03-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2026-03-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-03-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2026-03-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2026-03-28,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2026-03-29,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2026-03-30,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,0,0,0,0
2026-03-31,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,6,0,0,0,0,0,0,0,0
2026-04-01,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2026-04-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2026-04-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,1,-2,0,0,0,0,0,0,0,0
2026-04-04,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,1,-1,0,0,0,0,0,0,0,0
2026-04-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,1,0,0,0,0,0,0,0,0,0
2026-04-06,104600,104600,0,0,0,1,0,0,0,0,0.0,,1,1,0,1,0,0,0,0,0,0,0,0
2026-04-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,2,0,0,0,0,0,0,0,0
2026-04-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,3,0,0,0,0,0,0,0,0
2026-04-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,4,0,0,0,0,0,0,0,0
2026-04-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,5,0,0,0,0,0,0,0,0
2026-04-11,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,6,0,0,0,0,0,0,0,0
2026-04-12,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,7,0,0,0,0,0,0,0,0
2026-04-13,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,8,0,0,0,0,0,0,0,0
2026-04-14,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,1,0,9,0,0,0,0,0,0,0,0
2026-04-15,104600,104600,0,0,0,0,0,0,1,1,1.0,New Music Dublin Festival,1,1,0,10,0,0,0,0,0,0,0,0
2026-04-16,104600,104600,0,0,0,0,0,0,1,1,1.0,New Music Dublin Festival,1,1,0,11,0,0,0,0,0,0,0,0
2026-04-17,104600,104600,0,0,0,0,0,0,1,1,1.0,New Music Dublin Festival,0,1,0,12,0,0,0,0,0,0,0,0
2026-04-18,104600,104600,0,0,0,0,0,0,1,1,1.0,New Music Dublin Festival,0,1,0,13,0,0,0,0,0,0,0,0
2026-04-19,104600,104600,0,0,0,0,0,0,1,1,1.0,New Music Dublin Festival,0,1,0,14,0,0,0,0,0,0,0,0
2026-04-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2026-04-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2026-04-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2026-04-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2026-04-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2026-04-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-04-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2026-04-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2026-04-28,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2026-04-29,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,4,0,0,0,0,0,0,0,0
2026-04-30,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,5,0,0,0,0,0,0,0,0
2026-05-01,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2026-05-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2026-05-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2026-05-04,104600,104600,0,0,0,1,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2026-05-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-05-06,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2026-05-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2026-05-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2026-05-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2026-05-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2026-05-11,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2026-05-12,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2026-05-13,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2026-05-14,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2026-05-15,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2026-05-16,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2026-05-17,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2026-05-18,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2026-05-19,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2026-05-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2026-05-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2026-05-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2026-05-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2026-05-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2026-05-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2026-05-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2026-05-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2026-05-28,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2026-05-29,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2026-05-30,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,5,0,0,0,0,0,0,0,0
2026-05-31,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,6,0,0,0,0,0,0,0,0
2026-06-01,104600,104600,0,0,0,1,0,0,0,0,0.0,,0,0,1,-4,0,0,0,0,0,0,0,0
2026-06-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,-3,0,0,0,0,0,0,0,0
2026-06-03,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,-2,0,0,0,0,0,0,0,0
2026-06-04,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,-1,0,0,0,0,0,0,0,0
2026-06-05,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
2026-06-06,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
2026-06-07,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,2,0,0,0,0,0,0,0,0
2026-06-08,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0
2026-06-09,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,4,0,0,0,0,0,0,0,0
2026-06-10,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,5,0,0,0,0,0,0,0,0
2026-06-11,104600,104600,0,0,0,0,0,0,0,1,2.0,Bloomsday Festival begins,0,0,0,6,0,0,1,0,0,0,0,0
2026-06-12,104600,104600,0,0,0,0,0,0,0,1,2.0,Bloomsday Festival,0,0,0,7,0,0,1,0,0,0,0,0
2026-06-13,104600,104600,0,0,0,0,0,0,0,1,2.0,Bloomsday Festival,0,0,0,8,0,0,1,0,0,0,0,0
2026-06-14,104600,104600,0,0,0,0,0,0,0,1,2.0,Bloomsday Festival,0,0,0,9,0,0,1,0,0,0,0,0
2026-06-15,104600,104600,0,0,0,0,0,0,0,1,2.0,Bloomsday Festival,0,0,0,10,0,0,1,0,0,0,0,0
2026-06-16,104600,104600,0,0,0,0,0,0,0,1,3.0,Bloomsday (main day — Ulysses June 16),0,0,0,11,0,1,1,0,0,0,0,0
2026-06-17,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,12,0,0,0,0,0,0,0,0
2026-06-18,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,13,0,0,0,0,0,0,0,0
2026-06-19,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,14,0,0,0,0,0,0,0,0
2026-06-20,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,15,0,0,0,1,0,0,0,0
2026-06-21,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,16,0,0,0,1,0,0,0,0
2026-06-22,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,17,0,0,0,1,0,0,0,0
2026-06-23,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,18,0,0,0,1,0,0,0,0
2026-06-24,104600,104600,0,0,0,0,0,0,0,0,0.0,,0,0,0,19,0,0,0,1,0,0,0,0
2026-06-25,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
2026-06-26,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,1,0,0,0,1,0,0,0,0
2026-06-27,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,1,0,0,0,0
2026-06-28,104600,104600,0,0,0,0,0,0,0,1,1.0,Calvin Harris — Malahide Castle | Florence + The Machine — Marlay Park,1,0,1,3,0,0,0,1,0,0,0,0
2026-06-29,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,1,0,0,0,0
2026-06-30,104600,104600,0,0,0,0,0,0,1,1,2.0,Lily Allen | Empire of the Sun — Fairview Park,1,0,1,5,0,0,0,1,0,0,0,0
2026-07-01,104600,104600,0,0,0,0,0,0,1,1,2.0,Lily Allen,1,0,1,-4,0,0,0,1,0,0,0,0
2026-07-02,104600,104600,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,1,0,0,0,0
2026-07-03,104600,104600,0,0,0,0,0,0,1,1,2.0,Wolfe Tones | Dun Laoghaire Summerfest,1,0,1,-2,0,0,0,1,0,0,0,0
2026-07-04,104600,104600,0,0,0,0,1,1,1,1,3.0,Take That / OneRepublic | GAA Hurling All-Ireland SF (Galway v Cork) | Wolfe Tones | Dun Laoghaire Summerfest,1,0,1,-1,0,0,0,1,0,0,0,1
2026-07-05,104600,104600,0,0,0,0,0,1,0,1,3.0,GAA Hurling All-Ireland SF (Limerick v Clare) | Dun Laoghaire Summerfest,1,0,1,0,0,0,0,1,0,0,0,1
2026-07-06,104600,104600,1,1,2500,0,0,0,0,1,1.0,Dun Laoghaire Summerfest,1,0,0,1,0,0,0,1,0,0,0,0
2026-07-07,104600,104600,0,0,0,0,0,0,0,1,1.0,Dun Laoghaire Summerfest,1,0,0,2,0,0,0,1,0,0,0,0
2026-07-08,104600,104600,0,0,0,0,0,0,0,1,1.0,Dun Laoghaire Summerfest,1,0,0,3,0,0,0,1,0,0,0,0
